tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,tmdb_id,popularity,original_language,release_date,tmdb_vote_average,tmdb_vote_count,tmdb_genres
tt4178166,Dark Hearts,2014.0,180.0,"Horror,Thriller",7.7,124.0,366355.0,0.3266,en,2014-11-20,7.0,1.0,Horror
tt5831596,Notun Digonto,1968.0,,Drama,,,,,,,,,
tt22018096,The New Adabraka,2018.0,,Drama,,,,,,,,,
tt35521200,Two Prosecutors,2025.0,118.0,"Biography,Crime,Drama",7.1,1394.0,1257406.0,2.1688,ru,2025-10-03,6.7,21.0,"Drama,Mystery,Thriller"
tt8974964,Memory: The Origins of Alien,2019.0,95.0,"Biography,Documentary,History",6.8,3951.0,565591.0,0.8041,en,2019-01-24,6.3,104.0,Documentary
tt35227410,Just Before Christmas,2024.0,,Comedy,,,,,,,,,
tt0231391,Contrato con la muerte,1985.0,90.0,"Action,Adventure,Crime",5.2,20.0,387561.0,0.256,es,1985-03-14,4.2,4.0,"Crime,Action"
tt2701206,Paroles de conflits,2013.0,80.0,Documentary,,,,,,,,,
tt6910734,I Need You to Kill,2017.0,98.0,Documentary,7.2,213.0,491731.0,0.3873,en,2017-12-05,8.0,1.0,"Documentary,Comedy"
tt0149899,Black Angel Vol. 1,1998.0,107.0,"Action,Crime,Drama",5.9,988.0,51719.0,1.2561,ja,1998-05-30,6.241,27.0,"Action,Thriller,Crime"
tt2395127,A Rose on Ninth Street,2013.0,76.0,"Crime,Drama",4.8,13.0,,,,,,,
tt4793752,Diálogo con Luppi,2007.0,45.0,Biography,,,,,,,,,
tt2197912,You Only Live Until You Die,1997.0,93.0,Comedy,5.2,149.0,,,,,,,
tt4910830,Burma Human Rights,1994.0,,Documentary,,,,,,,,,
tt8718546,Evaru Monagadu,1968.0,153.0,Drama,,,1242222.0,0.0,te,1968-11-21,0.0,0.0,
tt6049232,Sava Ser Gehu,1989.0,,Drama,,,,,,,,,
tt0378341,Smart Philip,2003.0,95.0,"Comedy,Crime",5.8,539.0,130715.0,0.5753,cs,2003-12-04,5.7,18.0,"Comedy,Crime,Mystery"
tt1410064,The Ticket,2009.0,80.0,Comedy,9.0,19.0,,,,,,,
tt10371296,Daughter of Camorra,2019.0,75.0,Documentary,6.4,24.0,625058.0,0.0681,sl,2019-08-19,0.0,0.0,Documentary
tt27903538,Holy Convocation,2023.0,,Documentary,,,,,,,,,
tt11638942,Funny Face,2020.0,95.0,"Crime,Drama,Romance",5.1,690.0,664596.0,1.0243,en,2021-03-30,4.7,15.0,"Drama,Crime"
tt0391799,Bhagwat Mahima,1955.0,,Fantasy,,,,,,,,,
tt9066502,Whatever Happened to My Revolution,2018.0,88.0,"Comedy,Drama",6.0,495.0,543636.0,0.33,fr,2019-02-06,6.3,49.0,"Drama,Comedy"
tt32825349,You Are the Best,2025.0,144.0,"Comedy,Drama,Music",6.1,411.0,1382007.0,1.6166,zh,2025-07-17,6.6,11.0,"Comedy,Drama"
tt8661508,Yaarian Dildariyan,2022.0,,Drama,6.5,11.0,849738.0,0.2009,en,2022-02-11,0.0,0.0,Drama
tt0084740,El Sur,1983.0,95.0,"Drama,Mystery,Romance",7.8,7305.0,48139.0,0.6355,es,1983-05-19,7.7,148.0,Drama
tt6358460,Purple Jazz Nights,2018.0,103.0,Drama,,,,,,,,,
tt2428928,The Boyfriend,2012.0,,"Drama,Romance",7.1,19.0,255487.0,0.1957,en,2015-02-11,0.0,3.0,"Drama,Romance"
tt1159201,Aussie Assault,1984.0,82.0,"Adventure,Biography,Documentary",7.2,7.0,467125.0,0.0828,en,1984-01-26,0.0,0.0,
tt0113568,Ghost in the Shell,1995.0,83.0,"Action,Animation,Crime",7.9,172675.0,9323.0,8.1577,ja,1995-11-18,7.929,3813.0,"Action,Animation,Science Fiction"
tt35514120,Werwulf,2026.0,,Horror,,,1421903.0,2.1814,en,2026-12-25,0.0,0.0,"Horror,Mystery"
tt0351404,Naag Mandir,1966.0,,Fantasy,,,,,,,,,
tt2254099,She Male Snails,2012.0,75.0,Documentary,5.6,204.0,213248.0,0.1661,sv,2012-02-02,3.4,5.0,Documentary
tt0041796,Reign of Terror,1949.0,89.0,"Drama,History,Romance",6.9,2371.0,27635.0,0.9599,en,1949-10-15,6.8,48.0,"Drama,Thriller,History"
tt1842520,They're Out of the Business,2011.0,89.0,Comedy,5.7,108.0,102652.0,0.3068,en,2011-04-06,5.0,5.0,Comedy
tt0171407,It's in the Bag,1944.0,80.0,Comedy,5.2,79.0,393566.0,0.3064,en,1944-02-07,5.2,6.0,Comedy
tt3145552,Seven Days,2013.0,61.0,Drama,,,,,,,,,
tt1313094,Penguins in the sky - Asahiyama zoo,2008.0,112.0,Drama,6.2,62.0,328093.0,1.573,ja,2009-02-07,8.8,8.0,Drama
tt5372656,"Ty, pesnya moya",1977.0,91.0,"Music,Romance",,,1466722.0,0.3461,uz,1975-12-08,0.0,0.0,"Music,Romance"
tt0226270,Attacked Female Teacher,1983.0,68.0,Drama,5.9,52.0,562545.0,3.7349,ja,1983-02-04,4.8,9.0,Drama
tt5149156,Searching for Rushdi,2015.0,,Documentary,8.6,11.0,1227503.0,0.0214,ar,2015-10-30,0.0,0.0,Documentary
tt5893288,Gülümseyen Dünya,1984.0,,Comedy,4.6,25.0,,,,,,,
tt20836124,Weekend Episode 13,2018.0,,Music,,,,,,,,,
tt0036297,Redhead from Manhattan,1943.0,64.0,Comedy,6.7,39.0,433489.0,0.7122,en,1943-05-06,4.7,3.0,Comedy
tt19382578,The Seeker: The Story of Uther Pendragon,2022.0,70.0,Fantasy,,,,,,,,,
tt0376550,"Cásate conmigo, Maribel",2002.0,95.0,Comedy,6.0,70.0,211148.0,0.3737,es,2003-11-14,3.5,2.0,Comedy
tt1807028,The Blue Eyes,2012.0,94.0,"Horror,Thriller",6.6,70.0,267909.0,0.2541,en,2013-08-30,4.6,7.0,Horror
tt1735975,Guns 'n' Moses,2010.0,65.0,"Documentary,War",,,,,,,,,
tt23024006,Sand Hogs,2022.0,67.0,Documentary,,,,,,,,,
tt19816664,The Forest Hills Festival Cut,2023.0,79.0,"Drama,Horror,Thriller",3.5,479.0,,,,,,,
tt5346986,Harbour of Love,1967.0,105.0,Drama,,,1110643.0,0.1547,fa,1967-01-01,0.0,0.0,"Romance,Drama"
tt0325851,La mujer de mi vida,2001.0,103.0,Drama,5.0,72.0,1021870.0,0.3545,es,2001-10-05,5.0,2.0,Comedy
tt11827256,David Parker Ray: The Toy Box Killer,2019.0,50.0,Documentary,6.1,34.0,878921.0,0.1055,en,2019-12-10,0.0,0.0,Documentary
tt1362058,Cockneys vs Zombies,2012.0,88.0,"Action,Comedy,Horror",5.9,21174.0,114606.0,0.9959,en,2012-08-31,5.651,449.0,"Action,Comedy,Horror,Thriller"
tt39375073,The Russlaender Migration: From Revolution to Reflection,2026.0,72.0,Documentary,,,,,,,,,
tt34382702,Metro9,2024.0,,Sci-Fi,8.4,6.0,,,,,,,
tt2883576,La longueur de l'alphabet,2013.0,52.0,"Biography,Documentary,History",,,338561.0,0.0,en,2013-01-01,0.0,0.0,
tt4968738,Sons of the Neon Night,2025.0,125.0,"Crime,Drama,Thriller",5.8,825.0,478798.0,4.026,cn,2025-10-01,5.4,22.0,"Action,Crime,Thriller"
tt0026933,The Right Age to Marry,1935.0,69.0,Comedy,6.5,22.0,403116.0,0.1674,en,1935-10-20,0.0,0.0,Comedy
tt0450865,Tum Jiyo Hazaron Saal,2002.0,,Romance,6.2,11.0,305863.0,0.0,en,2002-01-01,0.0,0.0,
tt3208882,The Sickness,2014.0,,Horror,7.2,14.0,967269.0,0.0143,en,,0.0,0.0,
tt0113077,Flamenco,1995.0,100.0,"Documentary,Music",7.4,808.0,26824.0,0.5189,es,1995-06-16,6.1,16.0,"Documentary,Music"
tt9683502,Bottle Blonde and Beautiful,2002.0,45.0,Drama,,,,,,,,,
tt1267502,This Is Love,2009.0,106.0,Drama,6.7,412.0,37953.0,0.9803,de,2009-09-20,5.0,7.0,Drama
tt0387427,The Count of Myeongdong,1970.0,,"Action,Drama",,,,,,,,,
tt0039678,On the Old Spanish Trail,1947.0,75.0,"Drama,Music,Western",5.9,200.0,253844.0,0.4988,en,1947-10-15,5.2,5.0,"Action,Western"
tt0357640,"Ese loco, loco hospital",1986.0,90.0,Comedy,7.1,10.0,678610.0,0.3604,es,1986-01-01,5.5,4.0,Comedy
tt32104652,El Ascenso,2024.0,,Thriller,5.3,42.0,1384581.0,0.6552,es,2024-10-31,0.0,0.0,Horror
tt1554935,FDA: A History,2010.0,82.0,History,,,,,,,,,
tt6396106,30 Minutes,2016.0,,Thriller,4.8,36.0,431594.0,0.4232,hi,2016-12-09,6.5,4.0,Thriller
tt0024636,Spy,1933.0,77.0,"Drama,Musical,Romance",6.5,49.0,748578.0,0.3868,pl,1933-10-27,6.0,1.0,"Drama,Romance"
tt0040169,Black Hills,1947.0,60.0,"Drama,Western",5.5,135.0,134450.0,0.5179,en,1947-10-26,0.0,0.0,"Action,Western"
tt3150934,Suicide Seven,1967.0,,"Action,War",,,,,,,,,
tt4126038,Eyes of the Moon,2015.0,59.0,"Drama,Fantasy,Western",3.8,11.0,,,,,,,
tt0014091,Gold Madness,1923.0,,Drama,,,623785.0,0.1574,en,1923-10-02,0.0,0.0,Drama
tt18336808,Hind Desh Ke Niwasi,2012.0,80.0,Documentary,,,,,,,,,
tt8105862,Barn Burner,2018.0,79.0,"Biography,Documentary,Music",7.9,9.0,645099.0,0.0071,en,2018-04-12,0.0,0.0,"Documentary,Music"
tt0039294,Daisy Kenyon,1947.0,99.0,"Drama,Romance",6.8,3348.0,20301.0,0.9006,en,1947-12-25,6.6,52.0,"Drama,Romance"
tt28227442,Bhool,2011.0,134.0,Family,,,1227718.0,0.0261,en,2011-09-09,0.0,0.0,Drama
tt5212256,Family Commitments,2015.0,90.0,"Comedy,Romance",6.2,253.0,370509.0,0.5506,de,2015-10-09,5.3,10.0,"Romance,Comedy,Drama"
tt11858122,Begirada,2020.0,100.0,"Action,Biography,Comedy",,,,,,,,,
tt5814530,Mary Goes Round,2017.0,84.0,Drama,6.7,786.0,470834.0,0.7836,en,2018-03-30,6.3,29.0,Drama
tt1324061,The Woman with a Broken Nose,2010.0,105.0,"Comedy,Drama,Romance",6.8,1685.0,70745.0,0.4867,sr,2010-09-01,5.2,15.0,"Romance,Drama,Comedy"
tt6673086,The Remarkable Life of John Weld,2018.0,76.0,Documentary,7.4,92.0,621315.0,0.3821,en,2018-10-09,0.0,0.0,Documentary
tt0168561,The Calendar Girl,1917.0,,"Comedy,Drama",,,,,,,,,
tt4472032,Cui hua zhi lang,1988.0,,Romance,,,,,,,,,
tt0079835,S lyubimymi ne rasstavaytes,1980.0,76.0,"Drama,Romance",6.9,276.0,265235.0,0.9589,ru,1980-07-07,6.2,12.0,"Romance,Drama"
tt1630246,Les états au pied du mur,2010.0,52.0,Documentary,,,,,,,,,
tt6117140,Digitale Dissidenten,2015.0,90.0,Documentary,8.0,32.0,365425.0,0.1152,de,2015-10-27,5.2,3.0,Documentary
tt9233820,Let Go and Let God,2019.0,73.0,Drama,3.8,81.0,684237.0,0.3283,en,2019-09-03,6.3,3.0,Drama
tt0085980,My Tutor,1983.0,97.0,Comedy,5.2,4460.0,2193.0,1.545,en,1983-03-04,5.0,79.0,"Comedy,Drama,Romance"
tt0279363,Rebro Adamovo,1956.0,100.0,Drama,7.5,28.0,585126.0,0.3272,bg,1956-10-01,0.0,0.0,Drama
tt10845958,The Memory Remains,2013.0,,Action,,,,,,,,,
tt3887318,9x10 novanta,2014.0,94.0,"Documentary,History",6.6,71.0,314552.0,0.4021,it,2014-09-03,4.9,7.0,Documentary
tt19389478,Somewhere in Between,2019.0,92.0,Drama,,,589743.0,1.659,ko,2020-05-29,5.2,5.0,Drama
tt0165523,Únos bankére Fuxe,1923.0,52.0,Comedy,6.2,33.0,723289.0,0.1333,cs,1923-12-31,2.0,1.0,Comedy
tt0355053,Zero Prospect,2003.0,47.0,Sci-Fi,6.4,18.0,,,,,,,
tt1153099,Baby Blues,2008.0,95.0,Romance,5.2,110.0,15453.0,0.5303,en,2008-11-26,5.1,10.0,"Comedy,Thriller"
tt0366746,Wonderful Memories,1961.0,115.0,"Drama,Romance",6.5,38.0,,,,,,,
tt0015775,East Lynne,1925.0,114.0,Drama,6.9,34.0,623764.0,0.409,en,1925-11-23,0.0,0.0,Drama
tt10165766,Pentcho,2018.0,80.0,Documentary,,,,,,,,,
tt1134828,Chameleon,2008.0,108.0,"Comedy,Drama,Thriller",7.2,2576.0,57330.0,0.5414,hu,2008-12-03,6.2,20.0,"Comedy,Thriller,Mystery"
tt0146677,Ever Changing Waters,1998.0,85.0,"Comedy,Drama",5.2,64.0,560810.0,0.2009,es,1998-09-18,0.0,0.0,Drama
tt3465566,Yume no komoriuta,1935.0,,Drama,,,,,,,,,
tt0101582,Chroniques hongroises,1992.0,104.0,Documentary,,,,,,,,,
tt0022635,Are You Listening?,1932.0,73.0,Drama,6.2,541.0,161315.0,0.4135,en,1932-03-21,5.0,4.0,"Drama,Crime"
tt2991092,Eastern Boys,2013.0,128.0,"Crime,Drama,Romance",6.9,4116.0,214210.0,1.111,fr,2013-04-02,6.7,125.0,Drama
tt0132231,Igreja da Luz,1975.0,,Documentary,,,,,,,,,
tt32482091,The Real! Will Smith: Fresh Prince or Bad Boy?,2024.0,,Documentary,2.8,34.0,1354365.0,0.2501,en,2024-05-31,1.5,2.0,Documentary
tt9561292,Majiyara Haiya,1969.0,,Drama,,,,,,,,,
tt0174660,François il contrabbandiere,1953.0,87.0,Drama,,,,,,,,,
tt0473562,Vocação do Poder,2005.0,110.0,Documentary,7.5,52.0,236679.0,0.0404,pt,2005-03-31,0.0,0.0,Documentary
tt0039969,The Voice of the Turtle,1947.0,103.0,"Comedy,Romance",6.8,879.0,138172.0,0.4545,en,1947-12-25,6.6,9.0,"Comedy,Romance"
tt2147374,Fogo,2012.0,61.0,Drama,6.1,231.0,136409.0,0.2746,en,2012-05-20,5.8,10.0,"Documentary,Drama"
tt0077394,Damien: Omen II,1978.0,107.0,Horror,6.2,39961.0,10766.0,2.1304,en,1978-06-09,6.418,804.0,"Horror,Thriller"
tt0038224,Visul unei nopti de iarna,1946.0,58.0,Comedy,7.9,120.0,413638.0,0.1096,ro,1946-03-02,6.8,5.0,Drama
tt3723326,Season 37 at Baker's Smelt Camps,2014.0,53.0,"Comedy,Documentary,News",,,,,,,,,
tt0079554,La miel,1979.0,103.0,Comedy,5.5,116.0,284436.0,0.4179,es,1979-08-21,4.0,2.0,Comedy
tt0435543,Z Argentiny do Mexika,1954.0,90.0,Documentary,6.2,9.0,719102.0,0.3018,cs,1954-10-15,6.0,1.0,Documentary
tt22643094,Dastaan-E-Sirhind,2023.0,130.0,History,9.1,26.0,1046731.0,0.3183,pa,2023-11-03,0.0,0.0,"Animation,History,Drama"
tt0451229,Thrill Kill Jack in Hale Manor,2000.0,80.0,"Action,Horror",5.3,38.0,363382.0,0.0794,en,1998-01-01,0.0,0.0,
tt33298195,Educating Oklahoma,2024.0,117.0,Documentary,,,,,,,,,
tt7662702,Whispers,2018.0,,Drama,,,,,,,,,
tt0037952,Nuits d'alerte,1946.0,120.0,Drama,4.8,12.0,559120.0,0.3477,fr,1946-09-25,0.0,0.0,Drama
tt27043718,Etats de choc - Primum non nocere: Seconde partie,2023.0,,Documentary,,,,,,,,,
tt3858840,Sur les toits,2014.0,95.0,"Documentary,History",7.3,14.0,394875.0,0.0143,fr,2014-01-14,6.0,1.0,Documentary
tt7989508,Jin men xin niang,2010.0,93.0,Drama,,,,,,,,,
tt1859508,Cain and Abel,2003.0,101.0,"Animation,Biography,Drama",6.3,95.0,764827.0,0.0357,tr,2003-08-01,5.3,3.0,Animation
tt29600567,The Patrolman,2023.0,49.0,Horror,,,1195342.0,0.1805,en,2023-10-24,0.0,0.0,"Horror,Thriller,Comedy"
tt2934880,10-57,2013.0,58.0,"Action,Crime,Drama",6.2,18.0,,,,,,,
tt1552212,The Powder & the Glory,2007.0,86.0,Documentary,7.2,39.0,515866.0,0.5039,en,2007-04-07,0.0,0.0,Documentary
tt0072608,The Adventure of Sherlock Holmes' Smarter Brother,1975.0,91.0,"Comedy,Crime,Mystery",6.0,7854.0,29859.0,0.9672,en,1975-12-14,6.0,165.0,"Comedy,Crime,Mystery"
tt8215520,Backfired: When VW lied to America,2018.0,57.0,Documentary,6.7,8.0,757840.0,0.2401,en,2017-01-01,0.0,0.0,Documentary
tt0043779,Man from Sonora,1951.0,54.0,"Drama,Western",6.3,70.0,382878.0,0.3596,en,1951-03-11,0.0,0.0,Western
tt0011484,Mountain Madness,1920.0,,"Crime,Drama",,,,,,,,,
tt2922064,Zindagi,2000.0,118.0,Romance,4.0,11.0,610432.0,0.0143,en,,0.0,0.0,
tt3715768,So It's You,2014.0,115.0,"Comedy,Romance",6.8,54.0,297435.0,0.1516,tl,2014-05-07,0.0,0.0,"Romance,Comedy"
tt1563130,Happyslap,2008.0,45.0,Thriller,,,,,,,,,
tt21311260,Red Lilac - Dream of Shudder,2001.0,,Sci-Fi,,,1165587.0,0.0768,ja,2001-01-30,0.0,0.0,"Action,Science Fiction,Horror"
tt20783876,Sicily in Photographs,2022.0,60.0,Documentary,,,,,,,,,
tt12349810,Amores Artificiais,2020.0,116.0,Drama,,,879177.0,0.149,pt,2020-02-29,0.0,0.0,"Drama,Thriller"
tt0008784,The Wolf and His Mate,1918.0,50.0,"Action,Adventure,Drama",6.0,20.0,610924.0,0.337,en,1918-01-07,0.0,0.0,Drama
tt0165440,Range Justice,1949.0,57.0,"Drama,Western",6.0,20.0,456665.0,0.4467,en,1949-07-16,0.0,0.0,Western
tt1278423,Over the Water,2009.0,,Documentary,,,,,,,,,
tt1385969,Roadsworth: Crossing the Line,2008.0,72.0,Documentary,7.6,40.0,253503.0,0.0356,en,2008-11-21,0.0,0.0,Documentary
tt14872086,Vanquishing the Demon,2020.0,87.0,Action,6.3,69.0,748690.0,0.8916,zh,2020-09-30,6.0,1.0,Action
tt39005568,Land of the Lost 1997,1997.0,104.0,Adventure,,,,,,,,,
tt4731052,Pedro Calapez: Trabalhos do Olhar,2010.0,48.0,Biography,,,476701.0,0.0535,pt,2010-01-01,0.0,0.0,Documentary
tt0222321,Revancha de mujer,1995.0,,Comedy,,,772205.0,0.4498,es,1995-01-01,5.0,2.0,
tt14042972,Detention 101,2023.0,72.0,Sci-Fi,,,1048406.0,0.2652,en,2023-02-14,2.0,1.0,"Science Fiction,Comedy,Drama"
tt0077726,Cock Crows at Eleven,1978.0,109.0,"Drama,Thriller",5.8,720.0,81671.0,2.504,it,1978-11-20,5.6,25.0,"Drama,Thriller"
tt0050547,The Iron Sheriff,1957.0,73.0,"Drama,Mystery,Western",6.1,484.0,242629.0,0.6686,en,1957-04-01,6.0,7.0,Western
tt12112192,Onshû mitose nikki,1934.0,,Drama,,,,,,,,,
tt32063101,Bachehaye Kooche Davazdahom,2008.0,84.0,Drama,,,,,,,,,
tt1346281,The Perfect Guy for My Girlfriend,2009.0,124.0,"Comedy,Romance",4.2,798.0,81230.0,0.5085,pl,2009-01-30,4.3,19.0,"Comedy,Romance"
tt0171660,Pripad pre obhájcu,1964.0,92.0,Drama,6.8,23.0,656936.0,0.3681,sk,1964-12-25,6.0,1.0,Drama
tt22756522,Brick hauling,2022.0,47.0,Drama,,,,,,,,,
tt0010276,Human Desire,1919.0,56.0,"Drama,Romance",5.2,29.0,513832.0,0.2151,en,1919-10-31,0.0,0.0,"Drama,Romance"
tt6014430,Guardians of the Strait,2018.0,73.0,Documentary,6.8,8.0,469710.0,0.0,en,2017-08-05,0.0,0.0,Documentary
tt2423162,Geek USA,2013.0,90.0,"Comedy,Music,Romance",8.0,42.0,519359.0,0.5594,en,2013-10-10,0.0,0.0,"Comedy,Music,Romance"
tt34365599,Karken,2024.0,92.0,Drama,,,,,,,,,
tt3915182,Chen Muo De Fu Chou,2011.0,87.0,"Action,Crime,Thriller",,,323078.0,0.6709,en,2011-02-08,0.0,0.0,"Action,Drama,Romance"
tt3503038,The Spirit of '69: The Legacy of Alpha Phi Alpha at the University of Georgia,2014.0,,Documentary,8.9,21.0,,,,,,,
tt8893392,Coasters,2018.0,87.0,Documentary,8.4,10.0,555186.0,0.0,fr,2018-11-13,0.0,0.0,Documentary
tt0015624,The Big Parade,1925.0,151.0,"Drama,Romance,War",7.9,7803.0,3060.0,0.8923,en,1925-11-05,7.6,124.0,"Romance,War,Drama"
tt7063474,WWII: The Long Road Home,2017.0,80.0,"Adventure,Drama,War",3.9,134.0,757484.0,0.0834,en,2019-10-25,6.5,2.0,"War,Drama"
tt2720170,Thallana,2013.0,109.0,Drama,7.1,44.0,1111455.0,0.2604,kn,,0.0,0.0,
tt0030906,L'ultima carta,1938.0,81.0,Crime,,,,,,,,,
tt0805600,Rojo: La Película,2006.0,104.0,"Comedy,Drama,Musical",4.2,87.0,342788.0,0.2567,es,2006-07-14,4.0,1.0,"Music,Comedy,Drama"
tt0130306,Tecelagem,1960.0,,Documentary,,,,,,,,,
tt0315638,The Tiger of Santa Julia,2002.0,128.0,"Action,Adventure,Drama",6.0,626.0,73524.0,3.8191,es,2002-09-27,6.9,45.0,"Comedy,Drama,Action"
tt13863070,1974/1979. Le nostre ferite,2020.0,,Documentary,7.4,5.0,1076242.0,0.0,en,2020-09-09,0.0,0.0,Documentary
tt39112666,The Gaze,2007.0,,Drama,,,,,,,,,
tt8277174,A Soldier's Passage,2018.0,,Drama,,,,,,,,,
tt0009305,Little Miss Hoover,1918.0,67.0,"Comedy,Romance",5.5,40.0,408894.0,0.1,en,1918-12-29,5.0,1.0,"Drama,Romance"
tt7997962,Okowa zoshi: kôhen,1935.0,,Drama,,,,,,,,,
tt0003929,Fantasma,1914.0,,Fantasy,,,,,,,,,
tt1601815,Chandamama,2007.0,,"Drama,Romance",6.7,351.0,80929.0,0.5925,te,2007-09-07,5.3,7.0,"Comedy,Romance,Family,Drama"
tt0311576,"You're a Woman, I'm a Man",1979.0,90.0,Comedy,,,,,,,,,
tt6778742,Cinematic Reality,2018.0,83.0,Thriller,5.9,25.0,1309889.0,0.0,en,,0.0,0.0,
tt28504145,I Must Away,2023.0,75.0,Documentary,,,,,,,,,
tt21337256,RiffTrax: Giant from the Unknown,2019.0,,Comedy,6.9,47.0,,,,,,,
tt0358100,Sansone,1961.0,99.0,"Adventure,Fantasy",4.9,233.0,158198.0,0.4795,it,1961-12-23,5.3,8.0,Adventure
tt8208098,Pyaar Prema Kaadhal,2018.0,145.0,"Drama,Musical,Romance",6.4,1251.0,512531.0,1.0292,ta,2018-08-09,5.2,12.0,"Romance,Drama,Comedy"
tt7109256,The Last Fight,2015.0,,Documentary,,,,,,,,,
tt7157990,Yo Fausto,2021.0,121.0,Drama,7.3,103.0,617141.0,0.2702,es,2021-03-05,3.0,3.0,Drama
tt2223822,Screen,2013.0,70.0,"Horror,Thriller",5.7,65.0,346964.0,0.3231,en,2013-06-15,2.3,3.0,"Thriller,Horror"
tt3832404,Dulce Agonía,2014.0,75.0,"Biography,Documentary,Drama",6.4,5.0,349081.0,0.0484,en,2014-04-01,0.0,0.0,
tt1318991,Tumakbo ka hanggang may lupa,1990.0,,Action,,,,,,,,,
tt0277270,Redemption Road,2001.0,87.0,"Comedy,Drama",6.8,35.0,,,,,,,
tt0165729,Iron Monkey II,1978.0,87.0,"Action,Crime",5.4,163.0,96967.0,0.6852,zh,1978-07-27,5.5,2.0,Action
tt23631668,The Long Game,2024.0,88.0,"Drama,Thriller",5.2,217.0,1106565.0,0.9183,en,2025-02-14,5.2,6.0,"Thriller,Drama"
tt27542160,Omanush,2022.0,92.0,Drama,7.4,20.0,997951.0,0.1294,bn,2022-07-08,0.0,0.0,"Drama,TV Movie,Mystery"
tt4982920,The Angrez 2,2015.0,99.0,"Action,Comedy",7.4,100.0,361939.0,0.3331,hi,2015-05-15,5.8,4.0,Comedy
tt0066756,Alta tensión,1972.0,91.0,"Crime,Thriller",6.7,150.0,3403.0,0.9536,es,1972-04-01,5.9,10.0,"Crime,Thriller"
tt0219143,Love Conquers Paul,2002.0,,Comedy,,,,,,,,,
tt9471378,Second Thoughts,2019.0,77.0,"Drama,Romance",6.5,53.0,791265.0,0.389,en,2019-11-16,0.0,0.0,
tt9091498,Gokuraku rokkasen,1951.0,77.0,Drama,,,,,,,,,
tt13835046,Aquarium of the Dead,2021.0,86.0,"Action,Comedy,Horror",2.9,1425.0,809929.0,0.9403,en,2021-05-21,5.2,80.0,"Horror,Action,Comedy"
tt3399154,Shallow Yellow Sky,2013.0,90.0,"Drama,Mystery,Thriller",5.9,749.0,384570.0,0.227,fa,2013-03-15,0.0,0.0,"Drama,Mystery"
tt32507454,XXI A sport named solutions,2024.0,62.0,Documentary,,,,,,,,,
tt1289802,Orz Boyz,2008.0,104.0,"Comedy,Drama,Fantasy",7.2,504.0,77409.0,1.0744,zh,2008-09-05,7.2,12.0,"Fantasy,Family,Comedy"
tt0106533,Ce que femme veut...,1993.0,75.0,Comedy,4.3,21.0,355320.0,0.1703,fr,1993-06-09,0.0,0.0,Comedy
tt3757386,Falks grav,2014.0,58.0,Biography,7.1,14.0,404560.0,0.0357,sv,2014-02-21,0.0,0.0,Documentary
tt30981489,The Rescuer,2016.0,58.0,Documentary,,,,,,,,,
tt13793748,Onkel Günter,2020.0,103.0,Documentary,,,734892.0,0.0379,es,2020-08-20,0.0,0.0,Documentary
tt9497346,Oedo sannin otoko,1928.0,,Drama,,,,,,,,,
tt23856648,Siempre te llevo conmigo,2022.0,113.0,Documentary,,,1054838.0,0.0648,es,2023-01-15,8.0,1.0,Documentary
tt14026570,All in a Night,2021.0,,Thriller,,,,,,,,,
tt1326729,American Kings,2009.0,117.0,"Documentary,Sport",,,,,,,,,
tt4881276,Our Loved Ones,2015.0,102.0,Drama,6.9,394.0,353725.0,0.7627,fr,2015-08-12,6.9,9.0,Drama
tt36454928,Sabik,2025.0,69.0,Drama,5.6,100.0,1466216.0,1.3324,tl,2025-04-25,5.5,4.0,"Drama,Romance,Thriller"
tt21437942,Ah Be Birader,2022.0,120.0,"Action,Comedy",3.7,203.0,1068259.0,0.2182,tr,2022-09-09,0.0,0.0,"Comedy,Action"
tt36385039,Alzbeta,2023.0,,"Biography,Documentary",,,1542040.0,0.141,cs,,0.0,0.0,Documentary
tt2107728,Le Temps Suspendu - sur les traces de Marius Borgeaud,2007.0,62.0,Biography,,,,,,,,,
tt0441298,Das Handicap der Liebe,1921.0,67.0,"Action,Crime,Mystery",,,,,,,,,
tt40551425,Por Una Gota de Leche,2025.0,57.0,Documentary,,,,,,,,,
tt32848441,20 ans de publicité en France,1986.0,54.0,Documentary,,,,,,,,,
tt7924674,Making it Right: The Making of 'Rightful',2021.0,,Documentary,,,,,,,,,
tt38692717,"Joan Miró, musique muette",1982.0,55.0,Documentary,,,,,,,,,
tt7817140,Vishwaguru,2017.0,,Biography,,,1391042.0,0.0071,ml,2017-12-29,0.0,0.0,
tt2325875,North Australian Adventures,1993.0,,Documentary,,,,,,,,,
tt0114266,Rendez-vous in Paris,1995.0,98.0,"Comedy,Romance",7.2,2731.0,77056.0,0.3601,fr,1995-03-22,6.5,56.0,"Romance,Comedy,Drama"
tt0026343,A Feather in Her Hat,1935.0,72.0,Drama,6.2,232.0,246598.0,1.0217,en,1935-10-25,6.8,4.0,Drama
tt5140648,Only 4 You,2015.0,85.0,"Comedy,Drama",,,469294.0,0.2497,ja,2015-10-24,0.0,0.0,
tt6710556,Mehman,1978.0,,Drama,,,,,,,,,
tt27050669,Return of the Bluefin: Hundred Year Bite,2020.0,74.0,Sport,,,,,,,,,
